prod_code,prod_id,prod_desc,scan_code,prod_group_code,prod_group_desc,prod_group_status_code,prod_alt_status_code,prod_type_code,brand_name,class_name,unit_price_uom_qty,launch_date,carton_pack_qty,uom_type_code,prod_merch_l10_code,prod_merch_l10_id,prod_merch_l10_desc,prod_merch_l20_code,prod_merch_l20_id,prod_merch_l20_desc,prod_merch_l30_code,prod_merch_l30_id,prod_merch_l30_desc,prod_merch_l40_code,prod_merch_l40_id,prod_merch_l40_desc,prod_comml_l10_code,prod_comml_l10_id,prod_comml_l10_desc,prod_comml_l20_code,prod_comml_l20_id,prod_comml_l20_desc,prod_comml_l30_code,prod_comml_l30_id,prod_comml_l30_desc,prod_comml_l40_code,prod_comml_l40_id,prod_comml_l40_desc,prod_comml_l50_code,prod_comml_l50_id,prod_comml_l50_desc,prod_buyer_l10_code,prod_buyer_l10_id,prod_buyer_l10_desc,prod_buyer_l20_code,prod_buyer_l20_id,prod_buyer_l20_desc,prod_buyer_l30_code,prod_buyer_l30_id,prod_buyer_l30_desc,prod_buyer_l40_code,prod_buyer_l40_id,prod_buyer_l40_desc,prod_buyer_l50_code,prod_buyer_l50_id,prod_buyer_l50_desc,prod_buyer_l60_code,prod_buyer_l60_id,prod_buyer_l60_desc,prod_buyer_l70_code,prod_buyer_l70_id,prod_buyer_l70_desc,prod_hybrid_l10_code,prod_hybrid_l10_id,prod_hybrid_l10_desc,prod_hybrid_l20_code,prod_hybrid_l20_id,prod_hybrid_l20_desc,prod_hybrid_l30_code,prod_hybrid_l30_id,prod_hybrid_l30_desc,prod_hybrid_l40_code,prod_hybrid_l40_id,prod_hybrid_l40_desc,skeleton_flag,prod_group_id
4015600736415_70809504,66590173,PANTENE COLOUR PROTECT VOLUME S/POO 400ML,4015600736415,70809504,PANTENE COLOUR PROTECT VOLUME S/POO 400ML,Authorised,Authorised,Food,PANTENE,"Health, Beauty & Wellness",400.00,2011-11-13T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35143874
5012254057353_50151278,64001702,ALBERTO BALSAM S/BERRS & CREAM SHAMPOO 400ML,5012254057353,50151278,ALBERTO BALSAM S/BERRS & CREAM SHAMPOO 400ML,Deleted,Deleted,Food,ALBERTO BALSAM,"Baby, Beauty & Toiletries",400.00,2005-08-14T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33937825
5000174214604_56466716,63711612,PANTENE PERFECT CURLS SHAMPOO 400ML+200ML COND,5000174214604,56466716,PANTENE PERFECT CURLS SHAMPOO 400ML+200ML COND,Deleted,Deleted,Food,PANTENE,"Baby, Beauty & Toiletries",600.00,2002-02-10T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33975851
4084500015333_72847259,66234443,HEAD & SHOULDERSDRY SCALP CARE 2IN 1 S/POO 450ML,4084500015333,72847259,HEAD & SHOULDERSDRY SCALP CARE 2IN 1 S/POO 450ML,Authorised,Authorised,Food,HEAD & SHOULDERS,"Health, Beauty & Wellness",450.00,2012-10-21T00:00:00.000+01:00,1,ML,N55GE,662440,2IN1 SHAMPOO/CONDITIONER,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GE,646580,2IN1 SHAMPOO/CONDITIONER,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GE,506,2IN1 SHAMPOO/CONDITIONER,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GE,553672,2IN1 SHAMPOO/CONDITIONER,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,35404941
8718114119502_64343942,64813070,ELIDA CARE & PROTECT SHAMPOO 200ML,8718114119502,64343942,ELIDA CARE & PROTECT SHAMPOO 200ML,Authorised,Authorised,Food,ELIDA,"Health, Beauty & Wellness",200.00,2009-05-24T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34568156
5021044053673_55618349,64000892,FRUCTIS SHAMPOO COLOURED HAIR 250ML,5021044053673,55618349,FRUCTIS SHAMPOO COLOURED HAIR 250ML,Deleted,Deleted,Food,FRUCTIS,"Baby, Beauty & Toiletries",250.00,2001-04-01T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33949728
8001090222909_83476750,81645929,HERB/ESS BIO. RENEW R/MARY & HERB S/POO 400ML,8001090222909,83476750,HERB/ESS BIO. RENEW R/MARY & HERB S/POO 400ML,Authorised,Authorised,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",400.00,2017-07-02T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40407116
4084500506855_81748386,81387386,AUSSIE WINTER MIRACLE S/POO 300ML,4084500506855,81748386,AUSSIE WINTER MIRACLE S/POO 300ML,Authorised,Authorised,Food,AUSSIE,"Health, Beauty & Wellness",300.00,2016-08-14T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40252484
3600542133548_84251712,81752505,GARNIER ULT/B GRN/T DETOX HAIR S/POO 360ML,3600542133548,84251712,GARNIER ULT/B GRN/T DETOX HAIR S/POO 360ML,Authorised,Authorised,Food,GARNIER,"Health, Beauty & Wellness",360.00,2017-11-19T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40473852
5010159983586_57564679,63857904,SCENT-IDOL VOLUMISING SHAMPOO 250ML,5010159983586,57564679,SCENT-IDOL VOLUMISING SHAMPOO 250ML,Deleted,Deleted,Food,SCENT IDOL,"Baby, Beauty & Toiletries",250.00,2003-08-24T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34296646
5011321714960_52700818,63940829,HERBAL ESSENCE CLASSICS SMTH SHAMPOO 400ML,5011321714960,52700818,HERBAL ESSENCE CLASSICS SMTH SHAMPOO 400ML,Deleted,Deleted,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",600.00,2013-11-24T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33869938
5011321594265_63726896,63970883,HERBAL ESSENCES HELLO HYDRATION SHAMPOO 250ML,5011321594265,63726896,HERBAL ESSENCES HELLO HYDRATION SHAMPOO 250ML,Deleted,Deleted,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",250.00,2009-01-18T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34537407
4084500128323_77192783,67420018,HERBAL ESSENCES WHT TEA & MINT S/POO 400ML,4084500128323,77192783,HERBAL ESSENCES WHT TEA & MINT S/POO 400ML,Authorised,Authorised,Food,HERBAL ESSENCES,"Health, Beauty & Wellness",400.00,2014-07-06T00:00:00.000+01:00,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,36251324
4084500306882_77472976,67620017,CLARIOL 5IN1 HAIR SHINE S/POO 700ML,4084500306882,77472976,CLARIOL 5IN1 HAIR SHINE S/POO 700ML,Unauthorised,Unauthorised,Food,CLAIROL,"Health, Beauty & Wellness",700.00,2020-04-01T00:00:00.000+01:00,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,36441023
5012008558402_77241893,67410024,PURE COCONUT SHAMPOO 500ML,5012008558402,77241893,PURE COCONUT SHAMPOO 500ML,Unauthorised,Unauthorised,Food,INECTO,"Health, Beauty & Wellness",500.00,2020-04-01T00:00:00.000+01:00,1,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,36221679
3600523209828_84461414,81788399,L'OREAL ELVIVE OIL SHAMPOO 500ML,3600523209828,84461414,L'OREAL ELVIVE OIL SHAMPOO 500ML,Authorised,Authorised,Food,ELVIVE,"Health, Beauty & Wellness",500.00,2018-03-04T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40500352
8717163050415_59071274,64791436,SUNSILK (TUBE) WAVES & CURLS SHAMPOO 200ML,8717163050415,59071274,SUNSILK (TUBE) WAVES & CURLS SHAMPOO 200ML,Authorised,Authorised,Food,SUNSILK,"Health, Beauty & Wellness",200.00,2010-01-10T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34205912
5000174738537_57934766,63699345,FRUIT FUSIONS MOISTURE SPLASH SHAMPOO 400ML,5000174738537,57934766,FRUIT FUSIONS MOISTURE SPLASH SHAMPOO 400ML,Deleted,Deleted,Food,HERBAL ESSENCES,"Baby, Beauty & Toiletries",400.00,2004-02-01T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34148956
3600520433622_50384684,63633913,ELVIVE CERAMIDE+ANTI-BREAKAGE S/POO 400ML,3600520433622,50384684,ELVIVE CERAMIDE+ANTI-BREAKAGE S/POO 400ML,Deleted,Deleted,Food,ELVIVE,"Health, Beauty & Wellness",400.00,2004-10-17T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33889739
5020480016570_66941847,63926828,BATISTE GOLD SHIMMER DRYSHAMPOO 150ML,5020480016570,66941847,BATISTE GOLD SHIMMER DRYSHAMPOO 150ML,Unauthorised,Unauthorised,Food,BATISTE,"Health, Beauty & Wellness",150.00,2010-11-14T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34954450
5011408052640_54372559,63918001,ELVIVE CITRUS CRREFRESHING SHAMPOO 300ML,5011408052640,54372559,ELVIVE CITRUS CRREFRESHING SHAMPOO 300ML,Deleted,Deleted,Food,ELVIVE,"Baby, Beauty & Toiletries",300.00,2000-10-01T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33944372
5000174315936_57933433,63679575,FRUIT FUSIONS REFRESHING SHAMPOO 250ML,5000174315936,57933433,FRUIT FUSIONS REFRESHING SHAMPOO 250ML,Authorised,Authorised,Food,FRUIT FUSIONS,"Health, Beauty & Wellness",250.00,2005-08-14T00:00:00.000+01:00,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,34185821
5057753437732_85466897,81935253,KERONICS PERFECTLY BALNG SHAMPOO 300ML,5057753437732,85466897,KERONICS PERFECTLY BALNG SHAMPOO 300ML,Authorised,Authorised,Food,KERONICS,"Health, Beauty & Wellness",300.00,2018-11-18T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,40591494
5410076390427_52369210,65767354,AUSSIE MEGA S/POO 300ML,5410076390427,52369210,AUSSIE MEGA S/POO 300ML,Authorised,Authorised,Food,AUSSIE,"Health, Beauty & Wellness",300.00,1996-02-11T00:00:00.000Z,0,ML,N55GA,661016,SHAMPOO,N3E,373137,SHAMPOO & CONDITIONERS,N3,140413,HEALTH & BEAUTY,N,110164,NON FOOD GROCERY,N55GA,645185,SHAMPOO,N55G,334308,HAIRCARE,N55,231241,TOILETRIES,N5,160345,HEALTH & BEAUTY,N,130113,NON FOODS GROCERY,N55GA,4263,SHAMPOO,HAIRCAR E.,7017,HAIRCAR E.,HAIRCAR E.,7054,HAIRCAR E.,TOILETRIE S.,6598,TOILETRIE S.,HB&WELLNES S.,6650,HB&WELLNES S.,PACKAGE D.,6696,PACKAGE D.,BRASHER R.,6702,BRASHER R.,N55GA,552248,SHAMPOO,N3E,293176,SHAMPOO & CONDITIONERS,51,2400341,"Health, Beauty & Wellness",G,130036,Grocery,N,33881111
